,Player Name,Nation,Squad,Matches Played,Minutes Played,Gls 90,Ast 90,G+A 90,xG 90,xAG 90,Age,Yellow Cards,Red Cards,Fouls commited,Fouls Drawn,Interceptions,Loose Ball Recovered,Aerial Duels Won %,Crosses,Shots on Target pr 90,Shots Total pr 90,Goals pr shot,Goals pr Shot on target,Average shooting distance,Short Cmp %,Medium Cmp%,Long Cmp%,Passes lead to shot,Completed passes into 1/3 offensive pitch,Completed passes into penalty area,Completed crosses into penalty area,Progressive passes,Tackles,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Tackle succes %,Number of times dribbled,Blocks total (shots+passes),Shots blocked,Passes blocked,Clearances,Shot creating actions 90,Completed liveball passes lead to shot,Completed deadball passes lead to shot,Succesfull dribbles lead to shot,Shot lead to another shot,Fouls Drawn lead to shot,Defensive actions lead to shot,Goal Creating Action 90,liveball passes lead to goal,Deadball passes lead to goal,Dribbles lead to goal,Shots that lead goal scoring shot,Fouls drawn lead to goal,Defensive actions lead to goal,DF,FW,MF,Prediction,market_value,difference,difference %
1698,jimmy dunne,ie IRL,QPR,0.9655994035758887,1.250915947916039,-0.4321980324754954,-0.5980096257532103,-0.5850719866988192,-0.43945558271513907,-0.7747589003125435,-0.33289647502112946,2.1264518077678685,2.8844214413345246,-0.4995076209025859,0.4664961516909625,0.8573462106372781,-0.264958092291051,-0.9171771750897127,0.8588257892938448,-0.6160385443836962,-0.7240428288966382,-0.14694544937609472,0.07618317939246129,-1.093143226481689,-0.8496981030667833,-0.757253052730956,-0.9058589756786861,-0.778414099460214,-0.5638854346065872,-0.7833742421652848,-0.6279108018223069,-0.8102316620918389,-0.7439415881884955,-0.49887436165497684,-0.8512491461020839,-0.37180559007800096,-0.4437166533797016,-0.9162917466142296,-0.37167479271781784,0.5640482687632035,-0.8370061939247888,1.4547307259365276,-0.992472837454121,-0.8536631007291929,-0.41294118952448305,-0.5119602274269239,-0.6709942941369419,-0.610837956549423,0.30445728802442207,-0.6321882907992098,-0.4509629549346065,-0.27162260048869397,-0.26818175823197155,-0.34483202663361295,-0.31529656749461066,-0.17282534396494637,1.0,0.0,0.0,2.44,0.54,1.9,351.85
1699,john egan,ie IRL,Sheffield Utd,3.0987281627067977,3.4521529685435586,-0.5723654820758671,-0.34797523126983276,-0.5661658831172371,-0.27275343505018906,-0.10448864935041753,0.9022605030881865,-1.1790263730473627,-0.3041753519952772,-1.0244962889605356,-0.7239691955969484,-1.0061437066436238,-1.018898017596087,-0.526436840536961,-0.10661021004878547,-0.3204484408359989,-0.18300059843130165,-0.6578750410617571,-0.7262732797114314,-0.6660370714522804,-0.19018179514384034,-0.1109810496179622,-0.1465341377532444,-0.11614478721902934,0.5094809557775863,-0.42617347889112783,-0.6279108018223069,0.7755363356746234,0.38778996288664086,0.696663033643264,0.20790220570840287,-0.4465637674343227,0.12656194067676343,0.5916621320486175,2.328902898044341,3.205407167034719,0.9879691578410972,3.771964553369213,-0.5692853190979594,0.19129112296516998,-0.41294118952448305,-0.5119602274269239,1.5158661510153306,-0.610837956549423,-0.48143675468883057,-0.6113885383641661,-0.31536221778870593,-0.27162260048869397,-0.26818175823197155,-0.34483202663361295,-0.31529656749461066,-0.17282534396494637,1.0,0.0,0.0,6.43,6.3,0.13,2.06
1700,callum elder,au AUS,Hull City,0.2545564838655857,0.23881455603419033,-0.5723654820758671,-0.2669536330574489,-0.528108142141325,-0.6597923344114205,-0.44484085239641896,0.1611663162225969,-0.5179307368843165,-0.3041753519952772,-0.4963210432512469,-0.4473697975425149,-0.32398762150634197,-0.8507809026944051,-0.9189729786902155,-0.21182292620416376,-0.65103789496918,-0.8823922859331902,-0.6578750410617571,-0.7262732797114314,-1.371023479380717,-1.3971294755899524,-1.4430360672702223,-1.2812316866650866,-0.40690438254421185,-0.6721469698544055,-0.3788786043112739,-0.12209156392186223,-0.7378428233920858,-0.8442669540911305,-0.5953878672508769,-0.820863656500963,-0.6918230510419049,-1.147313480128377,-0.6440720440527651,-0.5987707516523191,0.0017616176199911876,-0.7756256415530828,-0.4880580560603432,-0.6672739207787147,-0.7242319601903129,0.38612953379440934,-0.5119602274269239,-0.366205381920597,-0.419710417459775,-0.48143675468883057,-0.389434470172033,-0.3000334388069952,0.2721234191910309,-0.26818175823197155,-0.34483202663361295,-0.31529656749461066,-0.17282534396494637,1.0,0.0,0.0,1.79,0.9,0.89,98.89
1701,oscar estupinan,co COL,Hull City,2.3876852429964948,1.528158243382024,0.06793432922151299,-0.4760416284442455,-0.17617634386945064,-0.007479582679007594,-0.7181163438932088,-0.33289647502112946,2.1264518077678685,-0.3041753519952772,-0.6556499258181514,-0.5133052917152046,-0.4443681071188035,-0.7104640618792301,-1.072024421914952,-0.5848264431364355,-0.18266423272226232,-0.4102083481899379,-0.13232134657292663,-0.25972882674405134,-1.3381615762469625,-1.482014100817974,-1.4323574155333916,-1.3091473567929799,-0.7322711728368888,-0.8084474638714436,-0.7211441440338986,-0.6279108018223069,-0.9521518853321438,-1.0234193932029794,-0.973872202921076,-0.7666038536418193,-0.6918230510419049,-1.041161041164143,-0.8828612568259794,-1.0648258912567083,-0.7791920645233615,-0.8852337707882713,-0.7629809969089574,-0.9210051951678483,-0.8253500387363129,-0.41294118952448305,-0.35100057788038724,0.09097798640392031,-0.610837956549423,0.4323935275358829,-0.6145400160058392,-0.4179471232816913,-0.27162260048869397,-0.26818175823197155,-0.34483202663361295,-0.31529656749461066,-0.17282534396494637,0.0,1.0,0.0,4.28,3.15,1.13,35.87
1702,alvaro fernandez,es ESP,Preston,0.9655994035758887,0.20541186983346924,-0.5723654820758671,0.03970876017651958,-0.3840616386626043,-0.5030923156063676,-0.09007957798058633,-1.8150848487523086,-0.5179307368843165,-0.3041753519952772,-1.1802402716696845,-0.8871595436743551,-0.7124153217492178,-1.052837153468257,-0.25614799180207554,-0.6234130138535671,-0.5604513405126332,-0.5459556356947042,-0.6578750410617571,-0.7262732797114314,-0.5555553531165967,-0.8194523708144815,-0.8808737018015368,-0.937785197081619,-0.014097930263598209,-0.4701301662220099,0.013793314897773582,0.6679980856786323,-0.338275483463844,-0.19778258095322976,0.1436027981451868,-0.4421302325441392,-0.3429515567124025,-0.6175481951687837,-0.029189821161738242,-0.2335529967986977,-0.3028103184159164,-0.11085233774166502,-0.23879458969093295,-0.2941983291144067,-0.028337343636741043,-0.41294118952448305,-0.21740406875676185,-0.39211243945898633,-0.2610745600153673,-0.48143675468883057,-0.2627450689767669,-0.006428364465001815,-0.27162260048869397,-0.26818175823197155,-0.34483202663361295,-0.31529656749461066,-0.17282534396494637,1.0,0.0,0.0,2.79,3.0,-0.21,-7.0
1703,sam field,eng ENG,QPR,3.0987281627067977,3.1782509416976454,-0.47224587521845873,-0.29831683236546874,-0.47245381125181957,-0.6389183263559833,-0.6892982011535476,-0.5799278706429927,-0.5179307368843165,-0.3041753519952772,-1.1846218159402744,-0.5541852981022728,-0.9371255615591461,-1.0342451720602466,-1.5015888058990454,-0.3579374073197023,-0.704566313511685,-0.870307957668671,0.32468186602605503,0.8786396384963538,-0.7427038914633304,-0.8535402492613148,-0.7625008472987699,-0.8658465151620396,0.08646998673595543,0.5413168568801369,-0.4087490514143398,-0.10590534830904864,0.23416783309604325,0.9728506426147635,0.4776152243741358,1.0152880722524615,1.2072969632029027,-0.45800569472897446,0.21318122980307266,0.7943104292742527,1.1610439724461212,0.29414969978235445,0.8242407815903734,-0.615802719402634,0.15509085084570137,-0.41294118952448305,-0.5119602274269239,-0.6709942941369419,0.046640777918965065,1.0903513307376747,-0.5857265061391123,-0.24815141763812937,-0.27162260048869397,-0.26818175823197155,-0.34483202663361295,-0.31529656749461066,-0.17282534396494637,0.0,0.0,1.0,2.87,0.9,1.97,218.89
1704,tobias figueiredo,pt POR,Hull City,2.3876852429964948,2.550280441124089,-0.5723654820758671,-0.5980096257532103,-0.683612890214944,-0.6597923344114205,-0.7678027968926252,0.4081977118444601,-1.1790263730473627,-0.3041753519952772,-1.2133010148023171,-0.9748537509240325,-1.0061437066436238,-1.2278824123851877,-0.9914173284832575,-0.6105508236145233,-0.6613318216119694,-0.8980571559057151,-0.6578750410617571,-0.7262732797114314,-1.2790101506062042,-1.3137340543132996,-1.2386161625937488,-1.1202513222609038,-0.7026923737193728,-0.526110726264722,-0.7522591930995917,-0.6279108018223069,-0.6187822334253867,-0.8186737485037234,-0.5007667833333271,-0.8751234593601069,-0.6918230510419049,-0.935008602199909,-0.8231639536326758,-0.5564021025973745,0.5223974057155597,-1.0496459646410539,0.7765874718432824,-0.9980307606074066,-0.7849028073179128,-0.41294118952448305,-0.5119602274269239,-0.5185998380287694,-0.610837956549423,-0.48143675468883057,-0.5875273505057824,-0.4179471232816913,-0.27162260048869397,-0.26818175823197155,0.1517404661856873,-0.31529656749461066,-0.17282534396494637,1.0,0.0,0.0,0.79,1.8,-1.01,-56.11
1705,john fleck,sct SCO,Sheffield Utd,-0.45648643584471726,-0.6196344793243415,-0.5723654820758671,0.05207979990357116,-0.3782506717609062,-0.6055778968229933,1.4641126718411548,1.1492918987100496,0.14316489927872983,-0.3041753519952772,-0.10994850302650441,0.22220514578114803,-0.8909797087410358,-0.9182206843111987,-0.037396665715735244,-0.5864985278675112,-0.7488301980756793,-0.6004693831990913,-0.6578750410617571,-0.7262732797114314,0.6826482950601408,-0.1068384960054858,-0.12630491486031428,-0.44297063884134,0.4780932870518684,-0.24494227860671838,-0.2475730972540493,-0.3375705592674519,-0.317916122579539,-0.12637753736436522,-0.3895870097302067,0.20790220570840287,-0.07014978671038617,-0.17809555915058833,-0.26499416877528803,-0.22465558049716025,-0.5301546125509815,0.04424316512612559,-0.3835873385378702,0.1719271662112963,-0.21500131663265765,0.7337252984381266,-0.05000603322836414,-0.6709942941369419,-0.062301919362133897,-0.48143675468883057,0.2930855447960667,0.02305005665367167,-0.27162260048869397,-0.26818175823197155,-0.34483202663361295,1.6453136305765266,-0.17282534396494637,0.0,0.0,1.0,3.93,3.6,0.33,9.17
1706,zian flemming,nl NED,Millwall,2.032163783141343,1.741935435066639,0.6686519703659628,-0.5980096257532103,0.1888505910823066,0.2027100817681024,-0.5119175639456314,-0.5799278706429927,1.4653561716048225,-0.3041753519952772,0.6249559678133416,-0.2643988012133018,0.47453626638965113,0.28271607701567825,-0.5728726484113461,-0.5179430538934077,0.6333868018848658,0.6996476893634533,0.044767398309178454,0.03885962315507109,-0.3669280291288465,-0.8337263906883529,-0.9462880712980094,-0.8588210715131863,-0.27379978651539005,-0.2968338238289193,0.10962766602010757,0.20163274833442146,-0.2788642490704619,-0.44117396608947107,-0.5835602317611837,-0.25927469690882526,-0.016376360892681137,-0.8725632761483406,0.10214424586352837,-0.8847591327731947,-0.42342427599139015,-0.8770131610956324,-0.3460145366218931,-0.36060644896494426,-0.23987636395497378,0.13309047141009284,0.1479743357138756,1.5158661510153302,1.3482193191194662,-0.48143675468883057,-0.37142602650532885,-0.41205143905795677,-0.27162260048869397,2.2859367303153006,-0.34483202663361295,-0.31529656749461066,-0.17282534396494637,0.0,0.0,1.0,6.88,1.8,5.08,282.22
1707,tariqe fosu,gh GHA,Stoke City,2.032163783141343,0.8935072055683234,-0.5723654820758671,-0.37498243067396064,-0.5788517967758745,-0.5032372739956416,-0.22125181389904588,0.1611663162225969,-0.5179307368843165,-0.3041753519952772,-0.6158177051764258,-0.691331125981467,-1.0061437066436238,-1.0910734925903924,-1.0754935879613796,-0.6028335094710969,-0.4194245455064188,-0.3744029311098813,-0.6578750410617571,-0.7262732797114314,-0.6526622768768423,-0.9978738962279781,-0.972870286514334,-0.9389855708971189,-0.2176000681921094,-0.6351511214783526,0.06295509242156813,0.3432621349465461,-0.4830531608633504,0.00030883029329948166,0.06695972017197065,0.003885346958022311,-0.19343520199975905,-0.4747685494384565,-0.4530406738341941,-0.031030854316064057,-0.5015196442057253,0.27661239910472496,-0.4404047463132504,-0.44948791026137563,-0.21864156746031357,-0.09331290019692635,-0.2544247881524655,-0.18333203459079045,0.0007701685374498977,0.24962747109093966,-0.3948370032720446,-0.27645070191205623,-0.27162260048869397,-0.26818175823197155,-0.34483202663361295,-0.31529656749461066,1.8934322710588116,1.0,0.0,0.0,1.66,1.8,-0.14,-7.78
1708,luke freeman,eng ENG,Luton Town,1.6766423232861918,-0.18205929009489527,-0.05756443379277348,-0.21276499425303735,-0.12428686477541136,-0.19346119611738202,0.08133868486740012,0.9022605030881865,-1.1790263730473627,-0.3041753519952772,-0.6926938910149566,-0.8090259830797178,-0.9254887812832746,-0.9810124705759893,-0.6812330702144583,-0.5975600114730889,-0.05568864758345501,-0.08816099994049983,-0.10672916666738357,-0.10735540840490497,-0.46071590067258056,-0.6346496064693705,-0.810509014464206,-1.0502295163567719,0.011635624968640809,-0.6024390029142632,-0.032879258700766044,0.1854465327216082,-0.6047330838093162,-0.3536452029805382,-0.11755139346725044,-0.49259184920314286,-0.29573586575051486,-0.45812569313823687,-0.28170941366941227,-0.3822669549815527,-0.4303660864993306,-0.22265262956155707,-0.7622478690666944,-0.016951602688137404,-0.3365452470449488,0.7916579258787474,0.13509756375015344,0.247944276195338,-0.22667160297923059,-0.48143675468883057,-0.7405991216727706,-0.6537744922310835,-0.27162260048869397,-0.26818175823197155,-0.34483202663361295,-0.31529656749461066,-0.17282534396494637,0.0,0.0,1.0,2.62,1.08,1.54,142.59
1709,dael fry,eng ENG,Middlesbrough,2.032163783141343,1.7619770467870715,-0.5723654820758671,-0.5980096257532103,-0.683612890214944,-0.5757164686325762,-0.7690449582176105,-0.33289647502112946,0.8042605354417761,-0.3041753519952772,-0.8647690841872138,-0.6220988571001428,-0.5366598127550242,-1.0573097527692408,-0.6480209070346911,-0.49800665902288965,-0.6785741487386416,-0.7771019813321475,-0.6578750410617571,-0.7262732797114314,-1.0065849736273789,-0.7199139787049919,-0.5879048914015872,-0.8216001780093285,-0.7648078518661565,-0.27006051250414376,-0.6620255508090817,-0.6279108018223069,-0.33898984700364443,-0.27993677088880653,0.13082895181631707,-0.6146764056362167,-0.31147442940447767,0.11728514057597646,-1.0052407283722518,0.3333395275564587,0.7436676156561756,-0.03851097244644117,1.4849722494298772,-0.9153415506502337,-0.712097790764793,-0.41294118952448305,-0.5119602274269239,-0.3738251047260058,-0.610837956549423,0.40954777048026464,-0.7405991216727706,-0.6537744922310835,-0.27162260048869397,-0.26818175823197155,-0.34483202663361295,-0.31529656749461066,-0.17282534396494637,1.0,0.0,0.0,2.43,5.4,-2.97,-55.0
1710,jay fulton,sct SCO,Swansea City,2.3876852429964948,1.778678389887432,-0.4396487939160467,-0.5980096257532103,-0.5903100413707727,-0.5235314484939834,-0.4398722070964777,0.4081977118444601,-1.1790263730473627,-0.3041753519952772,-1.0260895777862047,-1.0078214980103772,-1.0061437066436238,-1.2454220174870847,-0.5322629988090493,-0.6234130138535671,-0.4945702099987813,-0.5050927034520895,-0.39738320988033704,-0.2830560493924208,-0.6707363236004076,-0.654686845635039,-0.5670815205147681,-0.6821614057205034,0.13142976139457999,0.5457953016835541,0.16252324943178592,0.33314575018853704,0.050338282187460434,-0.158369044348624,-0.07970295990023159,-0.31624748991092616,0.17379794992603248,-0.734518952260504,-0.10082658499370349,-0.5140334535424309,-0.28458806583257196,-0.48516409907983415,-0.2827822602267118,-0.3262470055580824,0.24043450913852582,-0.15990212714016738,-0.2061368932885046,0.7767530388906948,-0.610837956549423,0.3867020134246464,-0.5181948423889703,-0.2057024912272387,-0.27162260048869397,-0.26818175823197155,-0.34483202663361295,-0.31529656749461066,-0.17282534396494637,0.0,0.0,1.0,2.7,1.8,0.9,50.0
1711,darnell furlong,eng ENG,West Brom,0.6100779437207372,1.1039441286328662,-0.39727258822291106,-0.5980096257532103,-0.5605186054240373,-0.4980187719817823,-0.44384712333643106,0.1611663162225969,-0.5179307368843165,-0.3041753519952772,-1.1033640858311533,-0.945842133488049,-0.8552668313426723,-1.1794731023039524,-0.8244484073546192,-0.6234130138535671,-0.5262755040585727,-0.5644401822622841,-0.31420862518732223,-0.14738492246950693,-0.941978472066418,-0.7092661704527058,-0.859554536369794,-1.1630181288968364,-0.490908172037958,-0.0552898769315831,-0.1399150274867513,0.32302936543052796,-0.319225789069173,-0.6988975463546594,-0.712718011308639,-0.7318775798119675,0.16330557415672392,-0.758223253413561,-0.22380302957190892,0.03506423820964872,0.03647067015969479,0.022321539279087498,-0.15155237646164024,-0.6979029103299749,-0.49530063036216954,0.08780979708868891,-0.5119602274269239,-0.38449271665357804,-0.610837956549423,-0.48143675468883057,-0.7405991216727706,-0.6537744922310835,-0.27162260048869397,-0.26818175823197155,-0.34483202663361295,-0.31529656749461066,-0.17282534396494637,1.0,0.0,0.0,2.12,4.5,-2.38,-52.89
1712,gabriel,br BRA,Norwich City,0.9655994035758887,-0.5394680324426108,0.141976271036991,-0.06344131754763403,0.06968484729536492,0.40594174353006723,0.17922099727624918,-0.8269592662648558,-0.5179307368843165,-0.3041753519952772,-0.5011009097282548,0.0036289825986814033,-0.4379478145528062,-0.4589461247180299,0.30441822415284187,-0.3198653242121325,0.35653164482704514,0.14593929260604688,0.04316788706508203,-0.0876672324896823,-0.5707704142675263,-0.47715884259236496,-0.5158850130450485,-0.7423475905162408,0.16692432033559923,-0.47898969833311783,-0.4162166631901061,-0.38916412153329727,-0.4735283136660146,-0.5637654208531505,-0.7335346497705,-0.26958405945206265,-0.20392757776906761,-0.5942869650653176,-0.13545102084581967,-1.0190677502773686,-0.5744086545391048,-0.9553829734987921,-0.6933338518939755,0.09440320005418756,-0.3593979327963457,1.1585645663360036,-0.5119602274269239,0.048307538693631226,-0.610837956549423,-0.48143675468883057,-0.464349595825524,-0.6537744922310835,1.0116180059554554,-0.26818175823197155,-0.34483202663361295,-0.31529656749461066,-0.17282534396494637,0.0,0.0,1.0,4.99,0.9,4.09,454.44
1713,sam gallagher,eng ENG,Blackburn,0.9655994035758887,0.4492514790987331,0.2700362332964678,-0.28280947270761425,0.05667155521973141,0.09790516632309586,-0.41801016777673405,0.1611663162225969,0.8042605354417761,-0.3041753519952772,-1.2531332354440432,-1.0078214980103772,-1.0061437066436238,-1.0162670768308022,0.5493005333124223,-0.6234130138535671,0.09949229655659506,-0.16912599931277883,0.30663023912839654,0.09895054869727055,-0.7975832696966992,-0.9444561504923785,-1.0880090350625187,-0.9567120214283303,-0.22617791993618847,-0.7589898560424041,-0.4706679990550687,-0.6279108018223069,-0.7004577981425422,-0.8680686352874191,-0.7832107188272132,-0.8197784604437802,-0.29573586575051486,-1.1928482611206004,-0.5216925725064927,-0.2971059703811143,-0.7791920645233615,0.10781588008253606,-0.2833321061084083,-0.4996300430573229,-0.49914311734691685,-0.41294118952448305,1.429213146104308,-0.058368580582088624,-0.610837956549423,0.4369626789470066,-0.08905362981140197,0.057245025151334186,-0.27162260048869397,0.9839592568851073,-0.34483202663361295,-0.31529656749461066,-0.17282534396494637,0.0,1.0,0.0,4.26,3.15,1.11,35.24
1714,mario gaspar,es ESP,Watford,0.9655994035758887,-0.5795512558834761,-0.5723654820758671,-0.5980096257532103,-0.683612890214944,-0.5813698458142571,-0.44931263316636655,1.3963232943319128,-0.5179307368843165,-0.3041753519952772,-0.5644341405485988,-0.8449608274038338,-1.0061437066436238,-1.050469306779501,-1.5015888058990454,-0.5281041841822521,-0.7488301980756793,-0.6543341575189019,-0.6578750410617571,-0.7262732797114314,-0.41661522666708256,-0.3444335404266197,-0.463460460625592,-1.028334325753128,-0.7340459007839398,-0.26626357017081187,-0.7065200709730228,-0.37803609829948726,-0.476742949595115,0.03613931811566994,0.21693413818128762,-0.36779430262711227,0.47283065935132096,-0.10051197223803214,-0.3843887751618946,-0.27253215392924685,0.07812153320734104,-0.40186192086109046,-0.14000561294599773,-0.5173610261604684,-0.5780152186127969,-0.24846579897467774,-0.1143898930469785,-0.29457998754975606,-0.610837956549423,-0.48143675468883057,0.14901799546243136,-0.07128089092608479,-0.27162260048869397,-0.26818175823197155,0.8817020306300585,-0.31529656749461066,-0.17282534396494637,1.0,0.0,0.0,0.56,2.7,-2.14,-79.26
